date,new_cases,new_deaths,new_cases_7day_avg,new_deaths_7day_avg
2020-02-06,3716.0,70.0,2927.1428571428573,66.85714285714286
2020-02-07,3159.0,85.0,3090.5714285714284,73.0
2020-02-08,3397.0,87.0,3274.0,78.71428571428571
2020-02-09,2699.0,100.0,3285.1428571428573,77.85714285714286
2020-02-10,2993.0,107.0,3307.5714285714284,84.0
2020-02-11,2482.0,100.0,3197.4285714285716,88.71428571428571
2020-02-12,2034.0,5.0,2925.714285714286,79.14285714285714
2020-02-13,15168.0,253.0,4561.714285714285,105.28571428571429
2020-02-14,4068.0,152.0,4691.571428571428,114.85714285714286
2020-02-15,2662.0,142.0,4586.571428571428,122.71428571428571
2020-02-16,2045.0,105.0,4493.142857142857,123.42857142857143
2020-02-17,2062.0,98.0,4360.142857142857,122.14285714285714
2020-02-18,1908.0,139.0,4278.142857142857,127.71428571428571
2020-02-19,1799.0,113.0,4244.571428571428,143.14285714285714
2020-02-20,422.0,123.0,2138.0,124.57142857142857
2020-02-21,996.0,2.0,1699.142857142857,103.14285714285714
2020-02-22,1067.0,209.0,1471.2857142857142,112.71428571428571
2020-02-23,991.0,6.0,1320.7142857142858,98.57142857142857
2020-02-24,516.0,159.0,1099.857142857143,107.28571428571429
2020-02-25,786.0,79.0,939.5714285714286,98.71428571428571
2020-02-26,855.0,62.0,804.7142857142857,91.42857142857143
2020-02-27,1093.0,38.0,900.5714285714286,79.28571428571429
2020-02-28,1201.0,57.0,929.8571428571429,87.14285714285714
2020-02-29,1816.0,64.0,1036.857142857143,66.42857142857143
2020-03-01,2005.0,56.0,1181.7142857142858,73.57142857142857
2020-03-02,1942.0,67.0,1385.4285714285713,60.42857142857143
2020-03-03,1798.0,68.0,1530.0,58.857142857142854
2020-03-04,2216.0,87.0,1724.4285714285713,62.42857142857143
2020-03-05,2162.0,87.0,1877.142857142857,69.42857142857143
2020-03-06,2487.0,100.0,2060.8571428571427,75.57142857142857
2020-03-07,3257.0,102.0,2266.714285714286,81.0
2020-03-08,6354.0,138.0,2888.0,92.71428571428571
2020-03-09,3272.0,222.0,3078.0,114.85714285714286
2020-03-10,3859.0,174.0,3372.4285714285716,130.0
2020-03-11,3928.0,269.0,3617.0,156.0
2020-03-12,6008.0,305.0,4166.428571428572,187.14285714285714
2020-03-13,6748.0,320.0,4775.142857142857,218.57142857142858
2020-03-14,7319.0,400.0,5355.428571428572,261.14285714285717
2020-03-15,29312.0,964.0,8635.142857142857,379.14285714285717
2020-03-16,8565.0,564.0,9391.285714285714,428.0
2020-03-17,10355.0,587.0,10319.285714285714,487.0
2020-03-18,11532.0,638.0,11405.57142857143,539.7142857142857
2020-03-19,14178.0,792.0,12572.714285714286,609.2857142857143
2020-03-20,17041.0,823.0,14043.142857142857,681.1428571428571
2020-03-21,20499.0,1062.0,15926.0,775.7142857142857
2020-03-22,89154.0,5231.0,24474.85714285714,1385.2857142857142
2020-03-23,22462.0,1193.0,26460.14285714286,1475.142857142857
2020-03-24,26550.0,1237.0,28773.714285714286,1568.0
2020-03-25,30019.0,1494.0,31414.714285714286,1690.2857142857142
2020-03-26,31299.0,1599.0,33860.57142857143,1805.5714285714287
2020-03-27,38012.0,1830.0,36856.42857142857,1949.4285714285713
2020-03-28,44667.0,2259.0,40309.0,2120.4285714285716
2020-03-29,158478.0,12671.0,50212.42857142857,3183.285714285714
2020-03-30,43212.0,2421.0,53176.71428571428,3358.714285714286
2020-03-31,49031.0,2901.0,56388.28571428572,3596.4285714285716
2020-04-01,43914.0,3026.0,58373.28571428572,3815.285714285714
2020-04-02,52044.0,3421.0,61336.857142857145,4075.5714285714284
2020-04-03,58927.0,3795.0,64324.71428571428,4356.285714285715
2020-04-04,60801.0,4131.0,66629.57142857143,4623.714285714285
2020-04-05,158463.0,17151.0,66627.42857142857,5263.714285714285
2020-04-06,59795.0,4401.0,68996.42857142857,5546.571428571428
2020-04-07,54684.0,4878.0,69804.0,5829.0
2020-04-08,60420.0,4726.0,72162.0,6071.857142857143
2020-04-09,63611.0,5291.0,73814.42857142857,6339.0
2020-04-10,69661.0,5704.0,75347.85714285714,6611.714285714285
2020-04-11,72726.0,5609.0,77051.42857142857,6822.857142857143
2020-04-12,143460.0,17072.0,74908.14285714286,6811.571428571428
2020-04-13,64320.0,5502.0,75554.57142857143,6968.857142857143
2020-04-14,57675.0,5210.0,75981.85714285714,7016.285714285715
2020-04-15,57173.0,5377.0,75518.0,7109.285714285715
2020-04-16,62512.0,5867.0,75361.0,7191.571428571428
2020-04-17,67068.0,6215.0,74990.57142857143,7264.571428571428
2020-04-18,74007.0,7316.0,75173.57142857143,7508.428571428572
2020-04-19,124277.0,14470.0,72433.14285714286,7136.714285714285
2020-04-20,66401.0,5088.0,72730.42857142857,7077.571428571428
2020-04-21,64646.0,5182.0,73726.28571428571,7073.571428571428
2020-04-22,65295.0,5467.0,74886.57142857143,7086.428571428572
2020-04-23,66923.0,5910.0,75516.71428571429,7092.571428571428
2020-04-24,72519.0,5584.0,76295.42857142857,7002.428571428572
2020-04-25,89177.0,5489.0,78462.57142857143,6741.428571428572
2020-04-26,115307.0,11690.0,77181.14285714286,6344.285714285715
2020-04-27,76030.0,4954.0,78556.71428571429,6325.142857142857
2020-04-28,65252.0,4637.0,78643.28571428571,6247.285714285715
2020-04-29,65120.0,4933.0,78618.28571428571,6171.0
2020-04-30,70681.0,5456.0,79155.14285714286,6106.142857142857
2020-05-01,75994.0,5724.0,79651.57142857143,6126.142857142857
2020-05-02,83789.0,5599.0,78881.85714285714,6141.857142857143
2020-05-03,108772.0,9830.0,77948.28571428571,5876.142857142857
2020-05-04,77609.0,4796.0,78173.85714285714,5853.571428571428
2020-05-05,76405.0,4450.0,79767.14285714286,5826.857142857143
2020-05-06,72623.0,4425.0,80839.0,5754.285714285715
2020-05-07,77568.0,6041.0,81822.85714285714,5837.857142857143
2020-05-08,84881.0,5793.0,83092.42857142857,5847.714285714285
2020-05-09,89000.0,5552.0,83836.85714285714,5841.0
2020-05-10,107387.0,7867.0,83639.0,5560.571428571428
2020-05-11,85739.0,5168.0,84800.42857142857,5613.714285714285
2020-05-12,70364.0,4191.0,83937.42857142857,5576.714285714285
2020-05-13,76058.0,4132.0,84428.14285714286,5534.857142857143
2020-05-14,82949.0,5101.0,85196.85714285714,5400.571428571428
2020-05-15,83904.0,4925.0,85057.28571428571,5276.571428571428
2020-05-16,98861.0,5501.0,86466.0,5269.285714285715
2020-05-17,112785.0,7147.0,87237.14285714286,5166.428571428572
2020-05-18,93744.0,4690.0,88380.71428571429,5098.142857142857
2020-05-19,76654.0,3931.0,89279.28571428571,5061.0
2020-05-20,91735.0,4306.0,91518.85714285714,5085.857142857143
2020-05-21,100310.0,5095.0,93999.0,5085.0
2020-05-22,105440.0,5004.0,97075.57142857143,5096.285714285715
2020-05-23,103921.0,4931.0,97798.42857142857,5014.857142857143
2020-05-24,124883.0,6791.0,99526.71428571429,4964.0
2020-05-25,95485.0,4225.0,99775.42857142857,4897.571428571428
2020-05-26,91133.0,4056.0,101843.85714285714,4915.428571428572
2020-05-27,87163.0,4146.0,101190.71428571429,4892.571428571428
2020-05-28,96524.0,4598.0,100649.85714285714,4821.571428571428
2020-05-29,105582.0,5082.0,100670.14285714286,4832.714285714285
2020-05-30,117950.0,5293.0,102674.28571428571,4884.428571428572
2020-05-31,135166.0,5968.0,104143.28571428571,4766.857142857143
2020-06-01,125118.0,4635.0,108376.57142857143,4825.428571428572
2020-06-02,107230.0,4152.0,110676.14285714286,4839.142857142857
2020-06-03,96853.0,4231.0,112060.42857142857,4851.285714285715
2020-06-04,121665.0,5240.0,115652.0,4943.0
2020-06-05,124158.0,5435.0,118305.71428571429,4993.428571428572
2020-06-06,124712.0,5468.0,119271.71428571429,5018.428571428572
2020-06-07,144927.0,5721.0,120666.14285714286,4983.142857142857
2020-06-08,123431.0,5001.0,120425.14285714286,5035.428571428572
2020-06-09,107888.0,4039.0,120519.14285714286,5019.285714285715
2020-06-10,106621.0,4521.0,121914.57142857143,5060.714285714285
2020-06-11,129160.0,5325.0,122985.28571428571,5072.857142857143
2020-06-12,138320.0,5475.0,125008.42857142857,5078.571428571428
2020-06-13,139352.0,5448.0,127099.85714285714,5075.714285714285
2020-06-14,157878.0,5467.0,128950.0,5039.428571428572
2020-06-15,130437.0,4717.0,129950.85714285714,4998.857142857143
2020-06-16,116876.0,4395.0,131234.85714285713,5049.714285714285
2020-06-17,120969.0,6018.0,133284.57142857142,5263.571428571428
2020-06-18,179805.0,5510.0,140519.57142857142,5290.0
2020-06-19,144831.0,5592.0,141449.7142857143,5306.714285714285
2020-06-20,140448.0,5517.0,141606.2857142857,5316.571428571428
2020-06-21,198046.0,5701.0,147344.57142857142,5350.0
2020-06-22,152524.0,5050.0,150499.85714285713,5397.571428571428
2020-06-23,128230.0,4080.0,152121.85714285713,5352.571428571428
2020-06-24,138471.0,4271.0,154622.14285714287,5103.0
2020-06-25,170341.0,5529.0,153270.14285714287,5105.714285714285
2020-06-26,176706.0,5333.0,157823.7142857143,5068.714285714285
2020-06-27,182628.0,7015.0,163849.42857142858,5282.714285714285
2020-06-28,209219.0,5451.0,165445.57142857142,5247.0
2020-06-29,175673.0,4970.0,168752.57142857142,5235.571428571428
2020-06-30,155886.0,4367.0,172703.42857142858,5276.571428571428
2020-07-01,166991.0,4853.0,176777.7142857143,5359.714285714285
2020-07-02,181239.0,5262.0,178334.57142857142,5321.571428571428
2020-07-03,208313.0,5325.0,182849.85714285713,5320.428571428572
2020-07-04,210937.0,5529.0,186894.0,5108.142857142857
2020-07-05,229607.0,6062.0,189806.57142857142,5195.428571428572
2020-07-06,188473.0,5217.0,191635.14285714287,5230.714285714285
2020-07-07,164436.0,4689.0,192856.57142857142,5276.714285714285
2020-07-08,173196.0,5034.0,193743.0,5302.571428571428
2020-07-09,211012.0,5856.0,197996.2857142857,5387.428571428572
2020-07-10,222028.0,5906.0,199955.57142857142,5470.428571428572
2020-07-11,219118.0,5955.0,201124.2857142857,5531.285714285715
2020-07-12,250787.0,6138.0,204150.0,5542.142857142857
2020-07-13,215682.0,5817.0,208037.0,5627.857142857143
2020-07-14,190734.0,5145.0,211793.85714285713,5693.0
2020-07-15,188894.0,5307.0,214036.42857142858,5732.0
2020-07-16,227489.0,6165.0,216390.2857142857,5776.142857142857
2020-07-17,239929.0,6491.0,218947.57142857142,5859.714285714285
2020-07-18,241945.0,7200.0,222208.57142857142,6037.571428571428
2020-07-19,269480.0,6434.0,224879.0,6079.857142857143
2020-07-20,226275.0,5982.0,226392.2857142857,6103.428571428572
2020-07-21,201103.0,5516.0,227873.57142857142,6156.428571428572
2020-07-22,205023.0,5568.0,230177.7142857143,6193.714285714285
2020-07-23,243585.0,7584.0,232477.14285714287,6396.428571428572
2020-07-24,285487.0,6491.0,238985.42857142858,6396.428571428572
2020-07-25,277336.0,6715.0,244041.2857142857,6327.142857142857
2020-07-26,304062.0,6928.0,248981.57142857142,6397.714285714285
2020-07-27,247805.0,6266.0,252057.2857142857,6438.285714285715
2020-07-28,211265.0,5536.0,253509.0,6441.142857142857
2020-07-29,223117.0,5975.0,256093.85714285713,6499.285714285715
2020-07-30,254596.0,6319.0,257666.85714285713,6318.571428571428
2020-07-31,294027.0,7173.0,258886.85714285713,6416.0
2020-08-01,283610.0,6603.0,259783.14285714287,6400.0
2020-08-02,324816.0,6953.0,262748.0,6403.571428571428
2020-08-03,249090.0,6574.0,262931.5714285714,6447.571428571428
2020-08-04,218152.0,5767.0,263915.4285714286,6480.571428571428
2020-08-05,212378.0,5850.0,262381.28571428574,6462.714285714285
2020-08-06,263365.0,6823.0,263634.0,6534.714285714285
2020-08-07,282103.0,7075.0,261930.57142857142,6520.714285714285
2020-08-08,272733.0,6629.0,260376.7142857143,6524.428571428572
2020-08-09,340843.0,6971.0,262666.28571428574,6527.0
2020-08-10,253611.0,6465.0,263312.14285714284,6511.428571428572
2020-08-11,212387.0,5582.0,262488.5714285714,6485.0
2020-08-12,220947.0,5534.0,263712.71428571426,6439.857142857143
2020-08-13,280328.0,6767.0,266136.0,6431.857142857143
2020-08-14,279122.0,6834.0,265710.14285714284,6397.428571428572
2020-08-15,284319.0,6593.0,267365.28571428574,6392.285714285715
2020-08-16,354561.0,6913.0,269325.0,6384.0
2020-08-17,241503.0,5832.0,267595.28571428574,6293.571428571428
2020-08-18,210859.0,5422.0,267377.0,6270.714285714285
2020-08-19,220377.0,5587.0,267295.5714285714,6278.285714285715
2020-08-20,264548.0,6458.0,265041.28571428574,6234.142857142857
2020-08-21,271815.0,6729.0,263997.4285714286,6219.142857142857
2020-08-22,262878.0,6134.0,260934.42857142858,6153.571428571428
2020-08-23,351543.0,6549.0,260503.2857142857,6101.571428571428
2020-08-24,245335.0,5881.0,261050.7142857143,6108.571428571428
2020-08-25,210779.0,5177.0,261039.2857142857,6073.571428571428
2020-08-26,217765.0,5335.0,260666.14285714287,6037.571428571428
2020-08-27,267296.0,6377.0,261058.7142857143,6026.0
2020-08-28,271945.0,6324.0,261077.2857142857,5968.142857142857
2020-08-29,267797.0,5762.0,261780.0,5915.0
2020-08-30,394311.0,6621.0,267889.71428571426,5925.285714285715
2020-08-31,256806.0,5732.0,269528.4285714286,5904.0
2020-09-01,209702.0,4750.0,269374.5714285714,5843.0
2020-09-02,254603.0,5054.0,274637.14285714284,5802.857142857143
2020-09-03,266184.0,6150.0,274478.28571428574,5770.428571428572
2020-09-04,277933.0,6154.0,275333.71428571426,5746.142857142857
2020-09-05,277331.0,5646.0,276695.71428571426,5729.571428571428
2020-09-06,442487.0,6514.0,283578.0,5714.285714285715
2020-09-07,255751.0,9109.0,283427.28571428574,6196.714285714285
2020-09-08,214490.0,6550.0,284111.28571428574,6453.857142857143
2020-09-09,221333.0,4611.0,279358.4285714286,6390.571428571428
2020-09-10,246532.0,4936.0,276551.0,6217.142857142857
2020-09-11,276385.0,5828.0,276329.85714285716,6170.571428571428
2020-09-12,282994.0,5628.0,277138.85714285716,6168.0
2020-09-13,467168.0,6580.0,280664.71428571426,6177.428571428572
2020-09-14,264305.0,5217.0,281886.71428571426,5621.428571428572
2020-09-15,229044.0,4963.0,283965.85714285716,5394.714285714285
2020-09-16,244988.0,4725.0,287345.14285714284,5411.0
2020-09-17,278138.0,5719.0,291860.28571428574,5522.857142857143
2020-09-18,291868.0,5944.0,294072.14285714284,5539.428571428572
2020-09-19,286455.0,5354.0,294566.5714285714,5500.285714285715
2020-09-20,501225.0,7120.0,299431.85714285716,5577.428571428572
2020-09-21,264966.0,4994.0,299526.28571428574,5545.571428571428
2020-09-22,225810.0,4457.0,299064.28571428574,5473.285714285715
2020-09-23,251956.0,4705.0,300059.71428571426,5470.428571428572
2020-09-24,291392.0,5344.0,301953.14285714284,5416.857142857143
2020-09-25,286648.0,5551.0,301207.4285714286,5360.714285714285
2020-09-26,287048.0,5504.0,301292.14285714284,5382.142857142857
2020-09-27,496210.0,7163.0,300575.71428571426,5388.285714285715
2020-09-28,263455.0,5073.0,300359.85714285716,5399.571428571428
2020-09-29,223943.0,4361.0,300093.14285714284,5385.857142857143
2020-09-30,253914.0,4603.0,300372.85714285716,5371.285714285715
2020-10-01,290648.0,5592.0,300266.5714285714,5406.714285714285
2020-10-02,298074.0,5617.0,301898.85714285716,5416.142857142857
2020-10-03,294226.0,5035.0,302924.28571428574,5349.142857142857
2020-10-04,508864.0,7290.0,304732.0,5367.285714285715
2020-10-05,272990.0,4842.0,306094.14285714284,5334.285714285715
2020-10-06,229826.0,4510.0,306934.5714285714,5355.571428571428
2020-10-07,272214.0,4598.0,309548.85714285716,5354.857142857143
2020-10-08,321284.0,5447.0,313925.4285714286,5334.142857142857
2020-10-09,314155.0,5820.0,316222.71428571426,5363.142857142857
2020-10-10,320292.0,5223.0,319946.4285714286,5390.0
2020-10-11,634412.0,7686.0,337881.85714285716,5446.571428571428
2020-10-12,284853.0,4630.0,339576.5714285714,5416.285714285715
2020-10-13,253372.0,4466.0,342940.28571428574,5410.0
2020-10-14,292416.0,4420.0,345826.28571428574,5384.571428571428
2020-10-15,314330.0,4738.0,344832.85714285716,5283.285714285715
2020-10-16,339263.0,5400.0,348419.71428571426,5223.285714285715
2020-10-17,341055.0,5394.0,351385.85714285716,5247.714285714285
2020-10-18,772987.0,9039.0,371182.28571428574,5441.0
2020-10-19,303603.0,4825.0,373860.85714285716,5468.857142857143
2020-10-20,273646.0,4755.0,376757.14285714284,5510.142857142857
2020-10-21,342748.0,5056.0,383947.4285714286,5601.0
2020-10-22,370960.0,5643.0,392037.4285714286,5730.285714285715
2020-10-23,386177.0,6070.0,398739.4285714286,5826.0
2020-10-24,391438.0,5655.0,405937.0,5863.285714285715
2020-10-25,1022321.0,11011.0,441556.14285714284,6145.0
2020-10-26,352063.0,5408.0,448479.0,6228.285714285715
2020-10-27,303886.0,4976.0,452799.0,6259.857142857143
2020-10-28,385703.0,5494.0,458935.4285714286,6322.428571428572
2020-10-29,417567.0,6073.0,465593.5714285714,6383.857142857143
2020-10-30,428566.0,6324.0,471649.14285714284,6420.142857142857
2020-10-31,437288.0,6280.0,478199.14285714284,6509.428571428572
2020-11-01,1201567.0,14944.0,503805.71428571426,7071.285714285715
2020-11-02,379755.0,5957.0,507761.71428571426,7149.714285714285
2020-11-03,406855.0,5607.0,522471.5714285714,7239.857142857143
2020-11-04,413841.0,6186.0,526491.2857142857,7338.714285714285
2020-11-05,447985.0,7059.0,530836.7142857143,7479.571428571428
2020-11-06,482046.0,7560.0,538476.7142857143,7656.142857142857
2020-11-07,490071.0,7727.0,546017.1428571428,7862.857142857143
2020-11-08,1237030.0,18955.0,551083.2857142857,8435.857142857143
2020-11-09,441144.0,6414.0,559853.1428571428,8501.142857142857
2020-11-10,396109.0,6410.0,558318.0,8615.857142857143
2020-11-11,465237.0,7146.0,565660.2857142857,8753.0
2020-11-12,512688.0,8030.0,574903.5714285715,8891.714285714286
2020-11-13,544376.0,7912.0,583807.8571428572,8942.0
2020-11-14,537667.0,8189.0,590607.2857142857,9008.0
2020-11-15,1152032.0,21321.0,578464.7142857143,9346.0
2020-11-16,478311.0,8040.0,583774.2857142857,9578.285714285714
2020-11-17,420223.0,6774.0,587219.1428571428,9630.285714285714
2020-11-18,473088.0,7294.0,588340.7142857143,9651.42857142857
2020-11-19,537935.0,8929.0,591947.4285714285,9779.857142857143
2020-11-20,544446.0,9144.0,591957.4285714285,9955.857142857143
2020-11-21,552686.0,9354.0,594103.0,10122.285714285714
2020-11-22,1104140.0,24000.0,587261.2857142857,10505.0
2020-11-23,483704.0,8137.0,588031.7142857143,10518.857142857143
2020-11-24,427121.0,8108.0,589017.1428571428,10709.42857142857
2020-11-25,482387.0,8679.0,590345.5714285715,10907.285714285714
2020-11-26,527382.0,9242.0,588838.0,10952.0
2020-11-27,584229.0,9890.0,594521.2857142857,11058.57142857143
2020-11-28,517656.0,9051.0,589517.0,11015.285714285714
2020-11-29,999692.0,23070.0,574595.8571428572,10882.42857142857
2020-11-30,473528.0,7932.0,573142.1428571428,10853.142857142857
2020-12-01,433234.0,8005.0,574015.4285714285,10838.42857142857
2020-12-02,482754.0,8728.0,574067.8571428572,10845.42857142857
2020-12-03,570491.0,9883.0,580226.2857142857,10937.0
2020-12-04,594949.0,10508.0,581757.7142857143,11025.285714285714
2020-12-05,597515.0,10362.0,593166.1428571428,11212.57142857143
2020-12-06,1048373.0,24027.0,600120.5714285715,11349.285714285714
2020-12-07,517256.0,8689.0,606367.4285714285,11457.42857142857
2020-12-08,464364.0,7776.0,610814.5714285715,11424.714285714286
2020-12-09,514337.0,9206.0,615326.4285714285,11493.0
2020-12-10,602047.0,9750.0,619834.4285714285,11474.0
2020-12-11,599950.0,11166.0,620548.8571428572,11568.0
2020-12-12,585146.0,10090.0,618781.8571428572,11529.142857142857
2020-12-13,1111370.0,25785.0,627781.4285714285,11780.285714285714
2020-12-14,525405.0,9005.0,628945.5714285715,11825.42857142857
2020-12-15,465706.0,8503.0,629137.2857142857,11929.285714285714
2020-12-16,544985.0,9461.0,633515.5714285715,11965.714285714286
2020-12-17,574334.0,10435.0,629556.5714285715,12063.57142857143
2020-12-18,642017.0,11013.0,635566.1428571428,12041.714285714286
2020-12-19,643254.0,11384.0,643867.2857142857,12226.57142857143
2020-12-20,1146724.0,25889.0,648917.8571428572,12241.42857142857
2020-12-21,519604.0,9556.0,648089.1428571428,12320.142857142857
2020-12-22,477289.0,8667.0,649743.8571428572,12343.57142857143
2020-12-23,526372.0,9633.0,647084.8571428572,12368.142857142857
2020-12-24,592462.0,10865.0,649674.5714285715,12429.57142857143
2020-12-25,586721.0,10821.0,641775.1428571428,12402.142857142857
2020-12-26,544276.0,10055.0,627635.4285714285,12212.285714285714
2020-12-27,871360.0,22194.0,588297.7142857143,11684.42857142857
2020-12-28,406936.0,8180.0,572202.2857142857,11487.857142857143
2020-12-29,445620.0,8946.0,567678.1428571428,11527.714285714286
2020-12-30,513536.0,10137.0,565844.4285714285,11599.714285714286
2020-12-31,652691.0,11956.0,574448.5714285715,11755.57142857143
2021-01-01,660927.0,12356.0,585049.4285714285,11974.857142857143
2021-01-02,590642.0,11269.0,591673.1428571428,12148.285714285714
2021-01-03,976325.0,23455.0,606668.1428571428,12328.42857142857
2021-01-04,517835.0,9154.0,622510.8571428572,12467.57142857143
2021-01-05,522454.0,8868.0,633487.1428571428,12456.42857142857
2021-01-06,570413.0,10328.0,641612.4285714285,12483.714285714286
2021-01-07,685106.0,12299.0,646243.1428571428,12532.714285714286
2021-01-08,694622.0,12470.0,651056.7142857143,12549.0
2021-01-09,718704.0,13281.0,669351.2857142857,12836.42857142857
2021-01-10,1298483.0,25951.0,715373.8571428572,13193.0
2021-01-11,608939.0,11404.0,728388.7142857143,13514.42857142857
2021-01-12,541424.0,10675.0,731098.7142857143,13772.57142857143
2021-01-13,564747.0,11819.0,730289.2857142857,13985.57142857143
2021-01-14,628229.0,13339.0,722164.0,14134.142857142857
2021-01-15,622940.0,13739.0,711923.7142857143,14315.42857142857
2021-01-16,616478.0,13264.0,697320.0,14313.0
2021-01-17,1270562.0,26732.0,693331.2857142857,14424.57142857143
2021-01-18,531604.0,12058.0,682283.4285714285,14518.0
2021-01-19,469250.0,11226.0,671972.8571428572,14596.714285714286
2021-01-20,472476.0,11744.0,658791.2857142857,14586.0
2021-01-21,516822.0,12966.0,642876.0,14532.714285714286
2021-01-22,554020.0,14171.0,633030.2857142857,14594.42857142857
2021-01-23,527801.0,13615.0,620362.1428571428,14644.57142857143
2021-01-24,1155158.0,27939.0,603875.8571428572,14817.0
2021-01-25,453015.0,11738.0,592648.8571428572,14771.285714285714
2021-01-26,380414.0,11062.0,579958.0,14747.857142857143
2021-01-27,422120.0,11502.0,572764.2857142857,14713.285714285714
2021-01-28,476345.0,13727.0,566981.8571428572,14822.0
2021-01-29,493957.0,13548.0,558401.4285714285,14733.0
2021-01-30,474683.0,13186.0,550813.1428571428,14671.714285714286
2021-01-31,1035398.0,25898.0,533704.5714285715,14380.142857142857
2021-02-01,397582.0,10923.0,525785.5714285715,14263.714285714286
2021-02-02,331041.0,9864.0,518732.28571428574,14092.57142857143
2021-02-03,373996.0,10628.0,511857.4285714286,13967.714285714286
2021-02-04,414773.0,11821.0,503061.4285714286,13695.42857142857
2021-02-05,401922.0,11790.0,489913.5714285714,13444.285714285714
2021-02-06,411556.0,11016.0,480895.4285714286,13134.285714285714
2021-02-07,834619.0,23250.0,452212.71428571426,12756.0
2021-02-08,340449.0,9765.0,444050.85714285716,12590.57142857143
2021-02-09,294121.0,8455.0,438776.5714285714,12389.285714285714
2021-02-10,309030.0,9318.0,429495.71428571426,12202.142857142857
2021-02-11,354304.0,10576.0,420857.28571428574,12024.285714285714
2021-02-12,373128.0,10679.0,416743.85714285716,11865.57142857143
2021-02-13,366878.0,10864.0,410361.28571428574,11843.857142857143
2021-02-14,682909.0,21839.0,388688.4285714286,11642.285714285714
2021-02-15,291319.0,9419.0,381669.85714285716,11592.857142857143
2021-02-16,257524.0,7762.0,376441.71428571426,11493.857142857143
2021-02-17,289218.0,7692.0,373611.4285714286,11261.57142857143
2021-02-18,319313.0,8198.0,368612.71428571426,10921.857142857143
2021-02-19,332787.0,9140.0,362849.71428571426,10702.0
2021-02-20,331915.0,9297.0,357855.0,10478.142857142857
2021-02-21,652182.0,16928.0,353465.4285714286,9776.57142857143
2021-02-22,301698.0,7761.0,354948.14285714284,9539.714285714286
2021-02-23,266471.0,7149.0,356226.28571428574,9452.142857142857
