location,date,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred
Brazil,2021-02-10,2.01,0.04,2.05
Brazil,2021-02-11,2.13,0.05,2.18
Brazil,2021-02-12,2.3,0.08,2.38
Brazil,2021-02-13,2.34,0.09,2.43
Brazil,2021-02-14,2.36,0.1,2.46
Brazil,2021-02-15,2.47,0.13,2.61
Brazil,2021-02-16,2.47,0.26,2.73
Brazil,2021-02-17,2.55,0.34,2.88
Brazil,2021-02-18,2.62,0.42,3.04
Brazil,2021-02-19,2.67,0.49,3.16
Brazil,2021-02-20,2.7,0.53,3.23
Brazil,2021-02-21,2.72,0.54,3.26
Brazil,2021-02-22,2.79,0.6,3.39
Brazil,2021-02-23,2.84,0.67,3.51
Brazil,2021-02-24,2.88,0.74,3.62
Brazil,2021-02-25,2.95,0.82,3.76
Brazil,2021-02-26,2.99,0.88,3.87
Brazil,2021-02-27,3.03,0.89,3.92
Brazil,2021-02-28,3.04,0.89,3.93
Brazil,2021-03-01,3.16,0.95,4.11
Brazil,2021-03-02,3.3,1.0,4.31
Brazil,2021-03-03,3.45,1.08,4.52
Brazil,2021-03-04,3.58,1.15,4.72
Brazil,2021-03-05,3.7,1.22,4.91
Brazil,2021-03-06,3.78,1.25,5.03
Brazil,2021-03-07,3.82,1.26,5.08
Brazil,2021-03-08,3.95,1.32,5.27
Brazil,2021-03-09,4.07,1.39,5.46
Brazil,2021-03-10,4.19,1.47,5.66
Brazil,2021-03-11,4.32,1.54,5.86
Brazil,2021-03-12,4.43,1.61,6.05
Brazil,2021-03-13,4.49,1.65,6.14
Brazil,2021-03-14,4.51,1.66,6.17
Brazil,2021-03-15,4.69,1.71,6.39
Brazil,2021-03-16,4.83,1.76,6.59
Brazil,2021-03-17,4.98,1.82,6.8
Brazil,2021-03-18,5.13,1.87,7.01
Brazil,2021-03-19,5.35,1.91,7.26
Brazil,2021-03-20,5.45,1.92,7.38
Brazil,2021-03-21,5.49,1.93,7.42
Brazil,2021-03-22,5.72,1.97,7.69
Brazil,2021-03-23,5.95,2.02,7.97
Brazil,2021-03-24,6.24,2.07,8.31
Brazil,2021-03-25,6.55,2.11,8.66
Brazil,2021-03-26,6.93,2.16,9.09
Brazil,2021-03-27,7.1,2.17,9.27
Brazil,2021-03-28,7.21,2.18,9.39
Brazil,2021-03-29,7.59,2.24,9.83
Brazil,2021-03-30,7.89,2.3,10.19
Brazil,2021-03-31,8.24,2.37,10.61
Brazil,2021-04-01,8.66,2.43,11.09
Brazil,2021-04-02,8.78,2.45,11.23
Brazil,2021-04-03,8.93,2.49,11.41
Brazil,2021-04-04,9.06,2.51,11.57
Brazil,2021-04-05,9.31,2.6,11.92
Brazil,2021-04-06,9.68,2.73,12.42
Brazil,2021-04-07,10.0,2.84,12.84
Brazil,2021-04-08,10.33,2.98,13.31
Brazil,2021-04-09,10.54,3.18,13.72
Brazil,2021-04-10,10.73,3.25,13.97
Brazil,2021-04-11,10.82,3.28,14.1
Brazil,2021-04-12,11.1,3.44,14.54
Brazil,2021-04-13,11.37,3.6,14.96
Brazil,2021-04-14,11.61,3.79,15.4
Brazil,2021-04-15,11.83,3.98,15.81
Brazil,2021-04-16,11.99,4.27,16.25
Brazil,2021-04-17,12.11,4.42,16.54
Brazil,2021-04-18,12.17,4.46,16.63
Brazil,2021-04-19,12.4,4.74,17.14
Brazil,2021-04-20,12.63,4.98,17.61
Brazil,2021-04-21,12.78,5.09,17.87
Brazil,2021-04-22,12.95,5.3,18.25
Brazil,2021-04-23,13.37,5.71,19.08
Brazil,2021-04-24,13.46,5.81,19.27
Brazil,2021-04-25,13.49,5.85,19.33
Brazil,2021-04-26,13.75,6.12,19.87
Brazil,2021-04-27,14.06,6.51,20.57
Brazil,2021-04-28,14.28,6.8,21.08
Brazil,2021-04-29,14.51,7.05,21.56
Brazil,2021-04-30,14.72,7.29,22.01
Brazil,2021-05-01,14.78,7.35,22.14
Brazil,2021-05-02,14.81,7.37,22.18
Brazil,2021-05-03,15.02,7.57,22.59
Brazil,2021-05-04,15.28,7.77,23.05
Brazil,2021-05-05,15.55,7.94,23.49
Brazil,2021-05-06,15.92,8.06,23.98
Brazil,2021-05-07,16.26,8.19,24.45
Brazil,2021-05-08,16.37,8.23,24.6
Brazil,2021-05-09,16.4,8.24,24.65
Brazil,2021-05-10,16.69,8.4,25.08
Brazil,2021-05-11,16.96,8.54,25.5
Brazil,2021-05-12,17.29,8.67,25.97
Brazil,2021-05-13,17.54,8.74,26.28
Brazil,2021-05-14,17.8,8.82,26.62
Brazil,2021-05-15,17.91,8.87,26.78
Brazil,2021-05-16,18.0,8.91,26.91
Brazil,2021-05-17,18.25,9.02,27.27
Brazil,2021-05-18,18.53,9.15,27.68
Brazil,2021-05-19,18.78,9.26,28.04
Brazil,2021-05-20,19.08,9.39,28.47
Brazil,2021-05-21,19.35,9.5,28.85
Brazil,2021-05-22,19.45,9.56,29.01
Brazil,2021-05-23,19.73,9.66,29.39
Brazil,2021-05-24,19.97,9.8,29.77
Brazil,2021-05-25,20.22,9.94,30.15
Brazil,2021-05-26,20.46,10.04,30.5
Brazil,2021-05-27,20.68,10.14,30.82
Brazil,2021-05-28,21.03,10.25,31.28
Brazil,2021-05-29,21.18,10.29,31.47
Brazil,2021-05-30,21.22,10.31,31.52
Brazil,2021-05-31,21.52,10.37,31.89
Brazil,2021-06-01,21.8,10.47,32.27
Brazil,2021-06-02,22.22,10.6,32.83
Brazil,2021-06-03,22.44,10.65,33.09
Brazil,2021-06-04,22.74,10.68,33.42
Brazil,2021-06-05,22.99,10.73,33.71
Brazil,2021-06-06,23.08,10.74,33.82
Brazil,2021-06-07,23.4,10.79,34.19
Brazil,2021-06-08,23.92,10.88,34.8
Brazil,2021-06-09,24.41,10.94,35.35
Brazil,2021-06-10,24.88,10.99,35.87
Brazil,2021-06-11,25.4,11.05,36.45
Brazil,2021-06-12,25.68,11.07,36.75
Brazil,2021-06-13,25.83,11.08,36.91
Brazil,2021-06-14,26.31,11.11,37.42
Brazil,2021-06-15,26.9,11.16,38.06
Brazil,2021-06-16,27.43,11.2,38.63
Brazil,2021-06-17,28.42,11.26,39.68
Brazil,2021-06-18,29.16,11.32,40.48
Brazil,2021-06-19,29.57,11.36,40.92
Brazil,2021-06-20,29.77,11.37,41.14
Brazil,2021-06-21,30.38,11.42,41.81
Brazil,2021-06-22,30.97,11.49,42.46
Brazil,2021-06-23,31.53,11.56,43.09
Brazil,2021-06-24,32.1,11.71,43.81
Brazil,2021-06-25,32.68,11.8,44.48
Brazil,2021-06-26,33.02,11.85,44.84
Brazil,2021-06-27,33.12,11.88,44.95
Brazil,2021-06-28,33.59,12.01,45.48
Brazil,2021-06-29,34.34,12.24,46.36
Brazil,2021-06-30,34.88,12.37,46.99
Brazil,2021-07-01,35.43,12.52,47.63
Brazil,2021-07-02,36.03,12.66,48.32
Brazil,2021-07-03,36.32,12.73,48.65
Brazil,2021-07-04,36.46,12.77,48.81
Brazil,2021-07-05,37.08,12.94,49.55
Brazil,2021-07-06,37.69,13.15,50.27
Brazil,2021-07-07,38.39,13.44,51.08
Brazil,2021-07-08,38.99,13.72,51.82
Brazil,2021-07-09,39.55,13.95,52.48
Brazil,2021-07-10,39.91,14.11,52.91
Brazil,2021-07-11,40.07,14.19,53.11
Brazil,2021-07-12,40.53,14.4,53.71
Brazil,2021-07-13,41.05,14.66,54.41
Brazil,2021-07-14,41.54,14.96,55.12
Brazil,2021-07-15,42.14,15.25,55.8
Brazil,2021-07-16,42.61,15.54,56.5
Brazil,2021-07-17,42.93,15.71,56.95
Brazil,2021-07-18,43.02,15.74,57.06
Brazil,2021-07-19,43.56,15.97,57.79
Brazil,2021-07-20,44.17,16.28,58.67
Brazil,2021-07-21,44.73,16.63,59.54
Brazil,2021-07-22,45.25,17.03,60.44
Brazil,2021-07-23,45.85,17.26,61.24
Brazil,2021-07-24,46.16,17.4,61.68
Brazil,2021-07-25,46.26,17.46,61.84
Brazil,2021-07-26,46.69,17.7,62.49
Brazil,2021-07-27,47.15,18.0,63.24
Brazil,2021-07-28,47.62,18.39,64.07
Brazil,2021-07-29,48.01,18.75,64.78
Brazil,2021-07-30,48.52,19.1,65.63
Brazil,2021-07-31,48.8,19.28,66.09
Brazil,2021-08-01,48.9,19.32,66.23
Brazil,2021-08-02,49.2,19.58,66.77
Brazil,2021-08-03,49.76,19.89,67.63
Brazil,2021-08-04,50.47,20.33,68.76
Brazil,2021-08-05,50.97,20.63,69.56
Brazil,2021-08-06,51.48,20.94,70.37
Brazil,2021-08-07,51.71,21.08,70.74
Brazil,2021-08-08,51.82,21.15,70.91
Brazil,2021-08-09,52.24,21.44,71.61
Brazil,2021-08-10,52.89,21.82,72.64
Brazil,2021-08-11,53.53,22.13,73.58
Brazil,2021-08-12,54.24,22.47,74.62
Brazil,2021-08-13,54.89,22.83,75.63
Brazil,2021-08-14,55.33,23.04,76.27
Brazil,2021-08-15,55.5,23.09,76.48
Brazil,2021-08-16,56.05,23.5,77.45
Brazil,2021-08-17,56.91,24.04,78.84
Brazil,2021-08-18,57.44,24.44,79.76
Brazil,2021-08-19,58.13,24.93,80.93
Brazil,2021-08-20,58.7,25.35,81.92
Brazil,2021-08-21,59.06,25.55,82.48
Brazil,2021-08-22,59.26,25.62,82.75
Brazil,2021-08-23,59.85,26.01,83.72
Brazil,2021-08-24,60.5,26.47,84.83
Brazil,2021-08-25,61.07,26.86,85.79
Brazil,2021-08-26,61.27,27.31,86.43
Brazil,2021-08-27,61.74,27.75,87.34
Brazil,2021-08-28,62.05,28.06,87.95
Brazil,2021-08-29,62.21,28.18,88.23
Brazil,2021-08-30,62.6,28.51,88.95
Brazil,2021-08-31,63.22,29.12,90.18
Brazil,2021-09-01,63.66,29.61,91.11
Brazil,2021-09-02,64.05,30.14,92.03
Brazil,2021-09-03,64.4,30.7,92.92
Brazil,2021-09-04,64.58,31.01,93.41
Brazil,2021-09-05,64.65,31.11,93.59
Brazil,2021-09-06,65.01,31.44,94.29
Brazil,2021-09-07,65.12,31.59,94.55
Brazil,2021-09-08,65.4,32.11,95.35
Brazil,2021-09-09,65.75,32.79,96.38
Brazil,2021-09-10,66.13,33.52,97.49
Brazil,2021-09-11,66.32,33.93,98.1
Brazil,2021-09-12,66.41,34.07,98.33
Brazil,2021-09-13,66.62,34.55,99.02
Brazil,2021-09-14,66.93,35.21,100.01
Brazil,2021-09-15,67.23,35.76,100.89
Brazil,2021-09-16,67.45,36.22,101.59
Brazil,2021-09-17,67.81,36.94,102.67
Brazil,2021-09-18,67.98,37.27,103.18
Brazil,2021-09-19,68.07,37.38,103.38
Brazil,2021-09-20,68.24,37.74,103.93
Brazil,2021-09-21,68.49,38.3,104.77
Brazil,2021-09-22,68.72,38.85,105.57
Brazil,2021-09-23,68.97,39.42,106.4
Brazil,2021-09-24,69.2,40.0,107.24
Brazil,2021-09-25,69.38,40.31,107.74
Brazil,2021-09-26,69.46,40.46,107.98
Brazil,2021-09-27,69.61,40.79,108.57
Brazil,2021-09-28,69.84,41.38,109.43
Brazil,2021-09-29,70.08,41.92,110.22
Brazil,2021-09-30,70.33,42.46,111.09
Brazil,2021-10-01,70.55,43.08,112.02
Brazil,2021-10-02,70.67,43.4,112.51
Brazil,2021-10-03,70.72,43.51,112.69
Brazil,2021-10-04,70.84,43.81,113.2
Brazil,2021-10-05,71.03,44.24,113.92
Brazil,2021-10-06,71.2,44.75,114.74
Brazil,2021-10-07,71.38,45.23,115.56
Brazil,2021-10-08,71.53,45.73,116.35
Brazil,2021-10-09,71.61,46.01,116.82
Brazil,2021-10-10,71.66,46.22,117.11
Brazil,2021-10-11,71.79,46.48,117.58
Brazil,2021-10-12,71.85,46.59,117.76
Brazil,2021-10-13,71.89,46.85,118.17
Brazil,2021-10-14,72.23,47.5,119.25
Brazil,2021-10-15,72.46,48.08,120.22
Brazil,2021-10-16,72.6,48.45,120.83
Brazil,2021-10-17,72.65,48.59,121.07
Brazil,2021-10-18,72.71,48.87,121.6
Brazil,2021-10-19,72.87,49.4,122.41
Brazil,2021-10-20,73.07,49.97,123.36
Brazil,2021-10-21,73.14,50.25,123.83
Brazil,2021-10-22,73.23,50.62,124.45
Brazil,2021-10-23,73.29,50.82,124.77
Brazil,2021-10-24,73.38,51.06,125.14
Brazil,2021-10-25,73.51,51.81,126.26
Brazil,2021-10-26,73.67,52.29,127.13
Brazil,2021-10-27,73.8,52.78,127.92
Brazil,2021-10-28,73.93,53.23,128.68
Brazil,2021-10-29,74.04,53.67,129.43
Brazil,2021-10-30,74.09,53.83,129.7
Brazil,2021-10-31,74.12,53.93,129.89
Brazil,2021-11-01,74.14,54.01,130.02
Brazil,2021-11-02,74.16,54.06,130.13
Brazil,2021-11-03,74.21,54.35,130.61
Brazil,2021-11-04,74.34,54.77,131.28
Brazil,2021-11-05,74.47,55.38,132.22
Brazil,2021-11-06,74.51,55.57,132.54
Brazil,2021-11-07,74.64,55.69,132.8
Brazil,2021-11-08,74.76,56.14,133.54
Brazil,2021-11-09,74.86,56.54,134.2
Brazil,2021-11-10,74.97,56.96,134.89
Brazil,2021-11-11,75.1,57.4,135.63
Brazil,2021-11-12,75.12,57.78,136.2
Brazil,2021-11-13,75.15,58.0,136.52
Brazil,2021-11-14,75.2,58.11,136.7
Brazil,2021-11-15,75.23,58.27,136.98
Brazil,2021-11-16,75.25,58.48,137.3
Brazil,2021-11-17,75.36,58.97,138.06
Brazil,2021-11-18,75.42,59.28,138.61
Brazil,2021-11-19,75.5,59.62,139.21
Brazil,2021-11-20,75.56,59.84,139.6
Brazil,2021-11-21,75.62,60.01,139.88
Brazil,2021-11-22,75.68,60.3,140.41
Brazil,2021-11-23,75.75,60.62,140.96
Brazil,2021-11-24,75.8,60.94,141.5
Brazil,2021-11-25,75.86,61.17,141.89
Brazil,2021-11-26,75.96,61.49,142.46
Brazil,2021-11-27,75.99,61.62,142.68
Brazil,2021-11-28,76.02,61.72,142.85
Brazil,2021-11-29,76.03,61.78,142.96
Brazil,2021-11-30,76.13,62.19,143.74
Brazil,2021-12-01,76.24,62.53,144.33
Brazil,2021-12-02,76.3,62.85,144.88
Brazil,2021-12-03,76.38,63.37,145.68
Brazil,2021-12-04,76.42,63.55,146.04
Brazil,2021-12-05,76.44,63.58,146.12
Brazil,2021-12-06,76.45,63.79,146.54
Brazil,2021-12-07,76.5,64.05,147.08
Brazil,2021-12-08,76.54,64.21,147.45
Brazil,2021-12-09,76.59,64.52,148.06
Brazil,2021-12-10,,64.71,148.5
Brazil,2021-12-11,,64.74,148.61
Brazil,2021-12-12,,64.75,148.67
Brazil,2021-12-13,,64.92,148.96
Brazil,2021-12-14,76.6,65.09,149.36
Brazil,2021-12-15,76.7,65.44,149.97
Brazil,2021-12-16,76.76,65.57,150.4
Brazil,2021-12-17,76.82,65.68,150.75
Brazil,2021-12-18,76.82,65.71,150.85
Brazil,2021-12-19,76.83,65.71,150.87
Brazil,2021-12-20,76.85,65.81,151.22
Brazil,2021-12-21,76.89,65.91,151.56
Brazil,2021-12-22,77.02,66.13,152.13
Brazil,2021-12-23,77.05,,152.56
Brazil,2021-12-24,,,
Brazil,2021-12-25,,,
Brazil,2021-12-26,,,
Brazil,2021-12-27,77.07,66.31,152.81
Brazil,2021-12-28,77.13,66.4,153.2
Brazil,2021-12-29,77.16,66.55,153.6
Brazil,2021-12-30,77.18,66.6,153.81
Brazil,2021-12-31,77.19,66.62,153.86
Brazil,2022-01-01,77.19,66.62,153.87
Brazil,2022-01-02,77.19,66.63,153.89
Brazil,2022-01-03,77.25,66.75,154.23
Brazil,2022-01-04,77.3,66.77,154.61
Brazil,2022-01-05,77.32,66.82,154.95
Brazil,2022-01-06,,,
Brazil,2022-01-07,,,
Brazil,2022-01-08,,,
Brazil,2022-01-09,77.38,67.06,155.93
Brazil,2022-01-10,77.43,67.22,156.44
Brazil,2022-01-11,77.45,67.28,156.82
Brazil,2022-01-12,77.46,67.35,157.16
Brazil,2022-01-13,77.48,67.46,157.56
Brazil,2022-01-14,77.5,67.52,157.9
Brazil,2022-01-15,77.52,67.56,158.04
Brazil,2022-01-16,77.6,67.94,159.47
Brazil,2022-01-17,77.71,68.38,161.31
Brazil,2022-01-18,77.74,68.52,161.7
Brazil,2022-01-19,77.82,68.62,162.32
Brazil,2022-01-20,77.91,68.76,162.85
Brazil,2022-01-21,77.97,68.84,163.24
Brazil,2022-01-22,78.03,68.99,163.83
Brazil,2022-01-23,78.07,69.0,163.92
Brazil,2022-01-24,78.18,69.17,164.82
Brazil,2022-01-25,78.28,69.28,165.33
Brazil,2022-01-26,78.45,69.33,165.87
Brazil,2022-01-27,78.61,69.45,166.64
Brazil,2022-01-28,78.78,69.53,167.43
Brazil,2022-01-29,78.87,69.56,167.74
Brazil,2022-01-30,78.89,69.57,167.81
Brazil,2022-01-31,79.1,69.63,168.36
Brazil,2022-02-01,79.23,69.68,168.98
Brazil,2022-02-02,79.38,69.79,169.57
Brazil,2022-02-03,79.52,69.9,170.21
Brazil,2022-02-04,79.78,69.98,170.81
Brazil,2022-02-05,79.93,70.02,171.18
Brazil,2022-02-06,79.97,70.07,171.62
Brazil,2022-02-07,80.19,70.13,172.15
Brazil,2022-02-08,80.29,70.21,172.7
Brazil,2022-02-09,80.35,70.36,173.39
Brazil,2022-02-10,80.54,70.53,174.18
Brazil,2022-02-11,80.77,70.64,175.01
Brazil,2022-02-12,80.87,70.69,175.38
Brazil,2022-02-13,80.91,70.75,175.56
Brazil,2022-02-14,81.01,70.82,175.98
Brazil,2022-02-15,81.12,70.86,176.38
Brazil,2022-02-16,81.25,70.94,176.89
Brazil,2022-02-17,81.37,71.03,177.51
Brazil,2022-02-18,81.71,71.18,178.4
Brazil,2022-02-19,81.81,71.27,178.82
Brazil,2022-02-20,81.84,71.29,179.0
Brazil,2022-02-21,81.93,71.36,179.41
Brazil,2022-02-22,82.03,71.42,179.84
Brazil,2022-02-23,82.17,71.55,180.34
Brazil,2022-02-24,82.29,71.67,181.01
Brazil,2022-02-25,82.41,71.79,181.71
Brazil,2022-02-26,82.46,71.83,181.96
Brazil,2022-02-27,82.47,71.86,182.05
Brazil,2022-02-28,82.55,72.01,182.41
Brazil,2022-03-01,82.59,72.02,182.49
Brazil,2022-03-02,,,
Brazil,2022-03-03,82.66,72.16,183.04
Brazil,2022-03-04,82.72,72.25,183.37
Brazil,2022-03-05,82.76,72.32,183.67
Brazil,2022-03-06,82.78,72.33,183.76
Brazil,2022-03-07,82.84,72.42,184.17
Brazil,2022-03-08,82.9,72.51,184.56
Brazil,2022-03-09,82.98,72.61,185.06
Brazil,2022-03-10,83.27,73.03,186.02
Brazil,2022-03-11,83.33,73.11,186.37
Brazil,2022-03-12,83.47,73.21,186.87
Brazil,2022-03-13,83.49,73.22,186.97
Brazil,2022-03-14,83.53,73.3,187.3
Brazil,2022-03-15,83.56,73.38,187.57
Brazil,2022-03-16,83.6,73.5,188.04
Brazil,2022-03-17,83.64,73.59,188.39
Brazil,2022-03-18,83.72,73.7,188.88
Brazil,2022-03-19,83.76,73.77,189.15
Brazil,2022-03-20,83.77,73.78,189.23
Brazil,2022-03-21,83.82,73.89,189.65
Brazil,2022-03-22,83.84,73.96,189.94
Brazil,2022-03-23,83.87,74.03,190.24
Brazil,2022-03-24,83.9,74.08,190.5
Brazil,2022-03-25,83.94,74.16,190.82
Brazil,2022-03-26,83.95,74.2,190.94
Brazil,2022-03-27,83.97,74.24,191.14
Brazil,2022-03-28,84.01,74.31,191.43
Brazil,2022-03-29,84.1,74.44,192.07
Brazil,2022-03-30,84.14,74.55,192.56
Brazil,2022-03-31,84.17,74.64,192.91
Brazil,2022-04-01,,,
Brazil,2022-04-02,,,
Brazil,2022-04-03,84.22,74.78,193.5
Brazil,2022-04-04,84.24,74.83,193.74
Brazil,2022-04-05,84.27,74.91,194.17
Brazil,2022-04-06,84.32,75.0,194.59
Brazil,2022-04-07,84.34,75.07,194.91
Brazil,2022-04-08,84.37,75.15,195.26
Brazil,2022-04-09,84.38,75.18,195.46
Brazil,2022-04-10,84.39,75.2,195.54
Brazil,2022-04-11,84.41,75.28,195.82
Brazil,2022-04-12,84.44,75.35,196.16
Brazil,2022-04-13,84.45,75.39,196.37
Brazil,2022-04-14,84.48,75.47,196.73
Brazil,2022-04-15,,,
Brazil,2022-04-16,,,
Brazil,2022-04-17,84.52,75.51,196.95
Brazil,2022-04-18,84.53,75.56,197.11
Brazil,2022-04-19,84.66,75.65,197.53
Brazil,2022-04-20,84.68,75.75,197.85
Brazil,2022-04-21,84.7,75.81,198.06
Brazil,2022-04-22,,,
Brazil,2022-04-23,84.71,75.85,198.17
Brazil,2022-04-24,84.71,75.85,198.17
Brazil,2022-04-25,84.73,75.89,198.31
Brazil,2022-04-26,84.74,75.93,198.44
Brazil,2022-04-27,84.77,76.02,198.86
Brazil,2022-04-28,84.79,76.08,199.13
Brazil,2022-04-29,84.81,76.13,199.34
Brazil,2022-04-30,,,
Brazil,2022-05-01,84.82,76.16,199.53
Brazil,2022-05-02,84.84,76.22,199.71
Brazil,2022-05-03,84.86,76.27,199.91
Brazil,2022-05-04,84.89,76.35,200.15
Brazil,2022-05-05,84.9,76.38,200.3
Brazil,2022-05-06,84.92,76.43,200.57
Brazil,2022-05-07,84.93,76.44,200.65
Brazil,2022-05-08,84.93,76.45,200.7
Brazil,2022-05-09,84.94,76.47,200.8
Brazil,2022-05-10,84.95,76.5,200.93
Brazil,2022-05-11,85.02,76.65,201.58
Brazil,2022-05-12,85.05,76.69,202.04
Brazil,2022-05-13,85.05,76.71,202.12
Brazil,2022-05-14,85.05,76.71,202.14
Brazil,2022-05-15,85.06,76.71,202.14
Brazil,2022-05-16,85.06,76.72,202.18
Brazil,2022-05-17,,,
Brazil,2022-05-18,85.09,76.82,202.62
Brazil,2022-05-19,85.1,76.84,202.93
Brazil,2022-05-20,85.11,76.87,203.01
Brazil,2022-05-21,85.11,76.87,203.03
Brazil,2022-05-22,,,
Brazil,2022-05-23,,,
Brazil,2022-05-24,,,
Brazil,2022-05-25,,,
Brazil,2022-05-26,85.32,77.01,203.81
Brazil,2022-05-27,85.37,77.08,204.46
Brazil,2022-05-28,85.39,77.1,204.61
Brazil,2022-05-29,85.39,77.11,204.65
Brazil,2022-05-30,85.4,77.13,204.77
Brazil,2022-05-31,85.41,77.15,204.84
Brazil,2022-06-01,85.42,77.17,204.95
Brazil,2022-06-02,,,
Brazil,2022-06-03,85.47,77.27,205.55
Brazil,2022-06-04,85.49,77.29,205.88
Brazil,2022-06-05,85.49,77.31,205.97
Brazil,2022-06-06,85.5,77.33,206.13
Brazil,2022-06-07,85.52,77.36,206.46
Brazil,2022-06-08,85.53,77.44,206.72
Brazil,2022-06-09,85.58,77.98,207.49
Brazil,2022-06-10,,,
Brazil,2022-06-11,85.59,78.03,207.8
Brazil,2022-06-12,85.59,78.04,207.82
Brazil,2022-06-13,85.6,78.05,207.96
Brazil,2022-06-14,85.61,78.08,208.18
Brazil,2022-06-15,85.61,78.09,208.33
Brazil,2022-06-16,85.65,78.13,208.55
Brazil,2022-06-17,85.65,78.14,208.62
Brazil,2022-06-18,85.66,78.15,208.67
Brazil,2022-06-19,85.66,78.15,208.69
Brazil,2022-06-20,85.67,78.2,208.9
Brazil,2022-06-21,85.68,78.21,209.16
Brazil,2022-06-22,85.69,78.25,209.39
Brazil,2022-06-23,85.71,78.28,209.59
Brazil,2022-06-24,85.71,78.29,209.76
Brazil,2022-06-25,85.71,78.29,209.76
Brazil,2022-06-26,85.72,78.29,209.83
Brazil,2022-06-27,85.72,78.31,210.03
Brazil,2022-06-28,,,
Brazil,2022-06-29,85.76,78.44,211.21
Brazil,2022-06-30,85.77,78.45,211.25
Brazil,2022-07-01,85.8,78.52,211.55
Brazil,2022-07-02,85.8,78.54,211.65
Brazil,2022-07-03,85.81,78.56,211.83
Brazil,2022-07-04,85.82,78.58,212.2
Brazil,2022-07-05,85.83,78.6,212.36
Brazil,2022-07-06,,,
Brazil,2022-07-07,85.86,78.65,212.73
Brazil,2022-07-08,,,
Brazil,2022-07-09,85.87,78.67,212.92
Brazil,2022-07-10,85.87,78.68,212.96
Brazil,2022-07-11,85.88,78.7,213.48
Brazil,2022-07-12,,,
Brazil,2022-07-13,85.89,78.73,213.67
Brazil,2022-07-14,85.9,78.77,214.18
Brazil,2022-07-15,,,
Brazil,2022-07-16,85.91,78.8,214.34
Brazil,2022-07-17,85.91,78.81,214.37
Brazil,2022-07-18,,,
Brazil,2022-07-19,,,
Brazil,2022-07-20,,,
Brazil,2022-07-21,,,
Brazil,2022-07-22,,,
Brazil,2022-07-23,,,
Brazil,2022-07-24,86.02,79.03,216.11
Brazil,2022-07-25,,,
Brazil,2022-07-26,,,
Brazil,2022-07-27,,,
Brazil,2022-07-28,,,
Brazil,2022-07-29,,,
Brazil,2022-07-30,,,
Brazil,2022-07-31,,,
Brazil,2022-08-01,,,
Brazil,2022-08-02,,,
Brazil,2022-08-03,,,
Brazil,2022-08-04,,,
Brazil,2022-08-05,,,
Brazil,2022-08-06,,,
Brazil,2022-08-07,,,
Brazil,2022-08-08,86.31,79.34,216.25
Brazil,2022-08-09,86.32,79.39,216.36
Brazil,2022-08-10,86.34,79.41,216.45
Brazil,2022-08-11,86.35,79.42,216.64
Brazil,2022-08-12,86.37,79.46,216.82
Brazil,2022-08-13,,,
Brazil,2022-08-14,86.38,79.47,216.89
Brazil,2022-08-15,86.39,79.49,216.95
Brazil,2022-08-16,,,
Brazil,2022-08-17,,,
Brazil,2022-08-18,86.43,79.55,217.45
Brazil,2022-08-19,86.44,79.56,217.47
Brazil,2022-08-20,86.45,79.57,217.51
Brazil,2022-08-21,86.46,79.57,217.52
Brazil,2022-08-22,86.47,79.58,217.54
Brazil,2022-08-23,86.53,79.59,217.63
Brazil,2022-08-24,86.55,79.61,217.68
Brazil,2022-08-25,86.56,79.61,217.7
Brazil,2022-08-26,86.57,79.62,217.73
Brazil,2022-08-27,86.57,79.63,217.74
Brazil,2022-08-28,86.57,79.63,217.74
Brazil,2022-08-29,86.61,79.7,218.31
Brazil,2022-08-30,86.61,79.71,218.34
Brazil,2022-08-31,86.63,79.73,218.44
Brazil,2022-09-01,86.64,79.75,218.51
Brazil,2022-09-02,86.65,79.75,218.53
Brazil,2022-09-03,86.65,79.77,218.62
Brazil,2022-09-04,86.66,79.78,218.63
Brazil,2022-09-05,86.66,79.78,218.65
Brazil,2022-09-06,86.67,79.79,218.7
Brazil,2022-09-07,86.68,79.8,218.71
Brazil,2022-09-08,86.68,79.8,218.72
Brazil,2022-09-09,86.69,79.82,218.81
Brazil,2022-09-10,86.69,79.82,218.84
Brazil,2022-09-11,86.69,79.83,218.85
Brazil,2022-09-12,86.7,79.83,218.87
Brazil,2022-09-13,86.72,79.86,218.93
Brazil,2022-09-14,86.73,79.88,219.0
Brazil,2022-09-15,86.73,79.89,219.05
Brazil,2022-09-16,86.74,79.9,219.07
Brazil,2022-09-17,86.75,79.91,219.13
Brazil,2022-09-18,86.75,79.92,219.15
Brazil,2022-09-19,86.75,79.92,219.16
Brazil,2022-09-20,86.76,79.93,219.18
Brazil,2022-09-21,86.77,79.95,219.25
Brazil,2022-09-22,,,
Brazil,2022-09-23,86.78,79.97,219.34
Brazil,2022-09-24,86.79,79.98,219.37
Brazil,2022-09-25,86.79,79.98,219.38
Brazil,2022-09-26,86.99,79.99,219.6
Brazil,2022-09-27,87.0,79.99,219.61
Brazil,2022-09-28,87.0,80.01,219.67
Brazil,2022-09-29,,,
Brazil,2022-09-30,,,
Brazil,2022-10-01,,,
Brazil,2022-10-02,,,
Brazil,2022-10-03,,,
Brazil,2022-10-04,,,
